component,name,function,apiType,api,version,specVersion,required,resource,method
TMFC038,ResourcePerformanceManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC039,AgreementManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC039,AgreementManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC039,AgreementManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC040,ProductUsageManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC040,ProductUsageManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC040,ProductUsageManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC041,AnomalyManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC041,AnomalyManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC041,AnomalyManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC041,AnomalyManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC041,AnomalyManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC043,FaultManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC043,FaultManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC043,FaultManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC043,FaultManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC043,FaultManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC043,FaultManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC043,FaultManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC046,WorkforceManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC046,WorkforceManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC046,WorkforceManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC050,ProductRecommendationManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC050,ProductRecommendationManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC050,ProductRecommendationManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC054,ProductTestManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC054,ProductTestManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC054,ProductTestManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC055,ServiceTestManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC055,ServiceTestManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC055,ServiceTestManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC061,WorkOrderManagement,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC061,WorkOrderManagement,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC061,WorkOrderManagement,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,coreFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,coreFunction,dependentAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,managementFunction,exposedAPIs,exposedAPI_id,v4.0.0,unknown,false,,
TMFC062,ResourceConfigurationandActivation,managementFunction,dependentAPIs,dependentAPI_id,dependentAPI_version,unknown,false,,
TMFC062,ResourceConfigurationandActivation,securityFunction,exposedAPIs,unknown,unknown,unknown,false,,
TMFC062,ResourceConfigurationandActivation,securityFunction,dependentAPIs,unknown,unknown,unknown,false,,
